indicator_id,dimension,category,parent_row_sha256
VP_HOGAR,Idioma del hogar,4,e82bf1142d32a84e8c35eccee57cecfe74361878f0e780b15c8ed52d4e17ff59
VP_HOGAR,Nacional,Total,a06f39d5f4a9d54185d012415d1f8873679fb841525583ceb96dc8c9d953d038
VP_HOGAR,Normas sobre castigo físico,0,8519cf6bb2ee1ae9622f29b6fead680778c8ee443e951b2e98ce7ac44f51aae1
VP_HOGAR,Normas sobre castigo físico,1,8d82e3d71f457588dba5ab77c595a95c1304e2873d7e6bad59f7029e2b9b8102
VP_HOGAR,Participación en decisiones del hogar,0,48113ae8505fcf012d9fb2e17dfe721276fab06e32e701e082e4f9a41fd2f355
VP_HOGAR,Participación en decisiones del hogar,1,b09ac9b1de16100ec1d1c5fc0bd40db3349f76c86dff4e4f53b4e0224e850bdb
VP_HOGAR,Sexo,1,5cecf06d2b9258881bb4848050c535eb44d43c4ac18a478b2f1509b8182d3062
VP_HOGAR,Sexo,2,5de7a4a881ed645dcecd9bf57342306c11aebf482badf28e0956023472811b68
VP_HOGAR,Te piden o te han ordenado no ir al colegio para ayudar a tu mamá o papá u otra persona en la casa u otro lugar,0,f58276c3069dce0a05e67dd4124b0872029b762aa3cf5c64e7d510c8de5dd2e3
VP_HOGAR,Te piden o te han ordenado no ir al colegio para ayudar a tu mamá o papá u otra persona en la casa u otro lugar,1,281127feed7edcf5d68b6c220b00391b5847684fc0d9673551f52154863ec685
VP_HOGAR,Tipo de hogar,1,441109094d686e3d7ed38ff7e7d0545e198db51a6eef532a4c122b8ce0b514e1
VP_HOGAR,Tipo de hogar,2,63fa2280d96b30c98284027a5fc0591f2203c862f2395dcbc615d1af588888fd
VP_HOGAR,Tipo de hogar,3,a8318450199cae0506d27a9d60f68fda592f2826a260e0b63e83bb70fe83d7e0
VP_HOGAR,Área,1,cc59ba7e94f23aee43123c351456c77371fbb98091d4b079746f5a2f02d9a1ec
VP_HOGAR,Área,2,4f27604fb27c101d7ef51c2d8eb1f94d11c017c6f83bfa3afa8a6fb6466031f2
VP_HOGAR,Área × sexo,Rural Hombre,f139ac3081f9b4716ac7353c3d315ff4e9e7f298dcaa6faf7139ec4f1948b3ab
VP_HOGAR,Área × sexo,Rural Mujer,e2f8f0b9bb408ba604ec5ffc00373855755d9e84dfca796ab76ebe715a7a78e8
VP_HOGAR,Área × sexo,Urbano Hombre,7cce43d8da69778a3261c530967f4c503af6ab7669e3a62220da9e6093ff4515
VP_HOGAR,Área × sexo,Urbano Mujer,f1ef67c6889f713af5d15b8b815891f174907d7a6a480abef64584eb4aea3b21
VP_ICVAC_203_AISLAMIENTO,Nacional,Total,a7c1b0c4070c1a3eff15bd2071d368b755e7ce3f55232987540976e26ceafc94
VP_ICVAC_401_ATERRORIZAR,Nacional,Total,32839e3e0b4d449ee8e4dca0a46d8b9422bcb7b6dafa13a4bce65ccbf71ff022
VP_ICVAC_402_HOSTIGAR_HUMILLAR,Nacional,Total,0a546354aebb35ed46eb05e09aeb752bbeb0604f8c86b4590766d50bfdde60be
VP_ICVAC_409_OTROS,Nacional,Total,68caddd75cf3a35c2fae47bcf77885af248bf046b3fa0937e27701024b09a808
VP_VF_E,Departamento,Amazonas,3bdf3b03704642a161aa3a24c981947b9c7625f6620beb1a76bb0446ebe0a518
VP_VF_E,Departamento,Apurímac,64221060aa4919ff6f212ee4a74cbac14a97e7e30a9d7c629a3586f7477e4a88
VP_VF_E,Departamento,Arequipa,36cbb169dd3ea463359eaa2061c8d8f0bdc12cf7ed7a52e2982d5efe7bd67798
VP_VF_E,Departamento,Ayacucho,cb58ecde20968f0b7d47542f7e912bb7e8939a78365b98ea4db1c4db61f0cbab
VP_VF_E,Departamento,Cajamarca,aa4c828dad86161ef50179bd19d58f517931dff9d6f1ebd84378def099435c8a
VP_VF_E,Departamento,Callao,dcc6396fd560628d9eb7e5884cef86f666b156e73eba163d4c24caef56fd50e2
VP_VF_E,Departamento,Cusco,c0cc6f71c7066a59de54f9a4553f21804c1c99375388b5f74b5d1d8017e4db41
VP_VF_E,Departamento,Huancavelica,250ce1ea7e2b4f7ecc5e33b3f789c923a6bee39d0bec53c3012d1f3d5befbdee
VP_VF_E,Departamento,Huánuco,ff433569a72b04a6e2322d1808b98ce5388f7035da22b5e9ad02e56f100d0733
VP_VF_E,Departamento,Ica,064bf8c0806041212c93094221fe85338e2c2fb46e641aca96ad3499568cad88
VP_VF_E,Departamento,Junín,34f30c76169942d11bb0fa83b3ee12456e5abede24ff336ce2137456a758ef70
VP_VF_E,Departamento,La Libertad,aed9dc78e2f86105b808a86b336b43e9788961c467c5c298b6614aff0d64f4c7
VP_VF_E,Departamento,Lambayeque,6c725b1238b0dae0627201afc963c84b255e5b0790d43b961c6d4c2f42383d06
VP_VF_E,Departamento,Lima Metropolitana,2a62e277e1b33f17cd3002b34a01d001b300b036f454427f869f35bc76230d03
VP_VF_E,Departamento,Loreto,663cbed9aba2b9f0b0f5bbc40a15081fa254e1f8a0c66d6bdb8ba5256ee370af
VP_VF_E,Departamento,Madre de Dios,34b826d031f719f9175e8cdb8f3d6d75ba3916df84b538018faccab9de760c0f
VP_VF_E,Departamento,Moquegua,167b6ef12603f7c032dc389e04e362b140906d232349ee8e20893f4af915fb67
VP_VF_E,Departamento,Pasco,e2a7c16d2307f1c79be3aff4096cf1b5b5e59394aeefdd873c6575fc04245934
VP_VF_E,Departamento,Piura,1e60591059f66e9d0fe917b6c86fda3b185da0248c0aca900bc0376a9fedd825
VP_VF_E,Departamento,Puno,9a63632c8825a14c76c475b02d511e9742138f46a15bc18cfe5311ff1cea15e7
VP_VF_E,Departamento,Región Lima,65fdd0a997024b64f7e4c9b23616b7136476956273ae5644b8160643f55674be
VP_VF_E,Departamento,San Martín,595d611e9b9f8e2162e702ead70c59d6816ae79101a61720caa3b0427f6076e0
VP_VF_E,Departamento,Tacna,218e16bc7968211634af10ce22e0d58210c7ce7b4dfb45b25ffa5f318433a213
VP_VF_E,Departamento,Tumbes,36709af23ae2eaea0ffdf9675d4b259e9bafd22709487357233487407b0ad531
VP_VF_E,Departamento,Ucayali,4848c7ae9fbc750df4cc0e77baff2078a747238ab49e9d41b5f0ee1ddb072ba5
VP_VF_E,Departamento,Áncash,c7bfc9e270618de3fee968aa71a3105c20f7e04d0e27283dddb88244b279125a
VP_VF_E,Discapacidad,0,b06ab429c632b62ec6acc2a4d9b597dfa17cd1205e8454c132143394fd63807c
VP_VF_E,Discapacidad,1,2d0204bb954571b69f57b1c4e3906b1076350328b75cf913a09528f24ce7ac72
VP_VF_E,Etnicidad,1,cf888339c85659561ff3c82f2bc156ea40ab06395bb51e93e686f99ea6286311
VP_VF_E,Etnicidad,3,c27005577b85b16d5e0d2b3736dbb083bf4f01b9be4df674cd47904b2f411cb7
VP_VF_E,Etnicidad,5,a9e120357f8cfd5e3209fe6619a57ef056f1d0329391fd8a284c777e0de494f0
VP_VF_E,Etnicidad,6,aaeb2fd1971e85369b2896a5873d5115459fff94832b8baeefed95783f62cc9a
VP_VF_E,Etnicidad,9,3c70a56dc8bc05f85e6c451a236f5fc1b5d0c2ed379d3389a9cf6979ec5fe376
VP_VF_E,Idioma del hogar,1,e643a1b521de5576dea6715a2a2893c4d7e06de2d06699a2441606d9071d19a4
VP_VF_E,Idioma del hogar,3,fbccddc4cc104fbdb654dc03ffc36357587f4ee15c3611ea465150054163953a
VP_VF_E,Idioma del hogar,4,dce5cb31f2ad2760658a9eeac2d72408c265b0364ba54dd66f713798e35b506f
VP_VF_E,Nacional,Total,0c64d08bcc4c6921a65c94c42f85f578ae027bbb6169b60ae6b358917bb556f3
VP_VF_E,Sexo,1,328f8caec4333b9e0ce9695988b096bbcb52d8cdb55914dc80b8f366ed8ea84a
VP_VF_E,Sexo,2,4297a71224bd8eb1cbae14ae244131d45687a1cd8d334b76365ceaa82502d320
VP_VF_E,Tipo de hogar,1,ca632bf0e9aca9ea02b057961d224f6b310546a6aee213d7fb769d6086851ff5
VP_VF_E,Tipo de hogar,2,5a01078e342e03c4c15a05e90f00fea2128ebed2668d14f99a192104459e9127
VP_VF_E,Tipo de hogar,3,bc1a83eb19a073ca0913d374e0f5837f6f2a18df402e197f4656d53371c333c9
VP_VF_E,Área,1,3fba24de66959c2f3837b8ec850f5946cd9dd650737ca27046f02c8b03eea373
VP_VF_E,Área,2,d8b5ea0588244b37af46bf7b66b27283eb93b7d1ef1ddf6fae31af213b136677
VP_VF_E,Área × sexo,Rural Hombre,f06dbd8a98f35c78e75aecea2685621473ee6d2ae3ac35cd070636709e0880b1
VP_VF_E,Área × sexo,Rural Mujer,b14c9d90fa386df66dfb8cdce2a3c97b90e56f329378c63acb445678669b4f5c
VP_VF_E,Área × sexo,Urbano Hombre,227835c9baacabc9530f02ecc3eaacdf07beb306b8431679ad03d17697dbe010
VP_VF_E,Área × sexo,Urbano Mujer,5c9ec3fe6037146cf9dec46ea48e42e97581e3c291e6a8710ffbc5a8f2606a93
VP_VF_HOGAR,Departamento,Amazonas,b42600d52bd641272e88b86e3aa7864c8812244f8a72d47ecbc6e05ea9b886c5
VP_VF_HOGAR,Departamento,Apurímac,3b4271f3425aea264a7aa53f0a7049e2da45fc43f81db61ccd69b6db465585fa
VP_VF_HOGAR,Departamento,Arequipa,0f4120ef3255d05edab9e6bd1f73c1984a6a7da255a183aca2395845191ae44b
VP_VF_HOGAR,Departamento,Ayacucho,a5f75080c71da4d1929e201bd3956928104b40766d4d688aa343eb3a71caa141
VP_VF_HOGAR,Departamento,Cajamarca,3b5793eaff4a93538ffe58cf7f3275f9bbf2d92250a8b1f3e3d83d9813c0d72d
VP_VF_HOGAR,Departamento,Callao,b74966b0fb397b283b082ea2c67fecc70613ba82733c6232cea407a0a29c6d30
VP_VF_HOGAR,Departamento,Cusco,de03d2078dc802c66f03a096f61f6e979ad1dff1006bb4b249882ab1d0deb589
VP_VF_HOGAR,Departamento,Huancavelica,a7429bfcf38430cb27ac90b953375dcb592f7c79daf1f70ab1c27c649bea53b6
VP_VF_HOGAR,Departamento,Huánuco,56fd552a2dfb1c6d9d9e58be4b68c7ab5cc7764a45db85553d4b4870e76a3bd3
VP_VF_HOGAR,Departamento,Ica,d78bf2064d1309e7710e66ea1868859e0f13f2c72f882a68c315bd6f2dc1f0b4
VP_VF_HOGAR,Departamento,Junín,8df2aacf5561db0378d44d662c65133b5edda349c6739e3b1a52ddc657138e34
VP_VF_HOGAR,Departamento,La Libertad,05ccf363dbff67d756486e73921e94d8cee558c5cdccd951d2a21a724a4c68b5
VP_VF_HOGAR,Departamento,Lambayeque,b91bebdef449f246dc57ae6ede1e90d4fd9e9850e4dbfa69cd99ba2af0178c36
VP_VF_HOGAR,Departamento,Lima Metropolitana,bd28e2e3f476647606732e3c6bbdd49b26c5206f98745f840a2f5530ff6c49a7
VP_VF_HOGAR,Departamento,Loreto,39e71892aa33d89cec65af81d2e40ad369349f0e8d8102ccaa5b8857925958a5
VP_VF_HOGAR,Departamento,Madre de Dios,fb35b822c71bb7f6fabb8e5a6f9d223928694b4e4aa23577247c68781a15a96f
VP_VF_HOGAR,Departamento,Moquegua,374c138319dad24f8caa023111332b7ef49531433a959b0179298117acb1171f
VP_VF_HOGAR,Departamento,Pasco,634d97e742f9d470059540a7fbf4f26795dd2eb8d0339599e4703baae57eb635
VP_VF_HOGAR,Departamento,Piura,d81287ec89e65b770c1588576413eff72e3d59aaef9df8487c70caa9f6db39f6
VP_VF_HOGAR,Departamento,Puno,eaac29bec99eabb270e95ee32d0190ace51a8bc523df8a5c2f3c87080b9a89bd
VP_VF_HOGAR,Departamento,Región Lima,0cfa2de99198e778377b1cda0d494484965c7ea1f279d7694dc3f8729d4a2779
VP_VF_HOGAR,Departamento,San Martín,60782a036078be0fe8faa230d9744aab26821bc5c45b2ace20aaccafe63c38ee
VP_VF_HOGAR,Departamento,Tacna,a1bf80fe0158c0d86a06059748b4cb6d491081551cc9e1f8377168f6d90a6e78
VP_VF_HOGAR,Departamento,Tumbes,1dd5188b61acb24fd146f6a489ca7f6fbfa104322bdb684a914f93f57254215e
VP_VF_HOGAR,Departamento,Ucayali,6fee4b8d2347bf6791d8c70ecdb2c685109146a17b1a83e739f18e9492aad94d
VP_VF_HOGAR,Departamento,Áncash,8d13d3e979cb617ffd14220baec627d6db0337ee366d9944c16a96a733c8e684
VP_VF_HOGAR,Discapacidad,0,cafa5ec54b192abf8f72c3a601f2d2f99339d6b0efd3418a2a3fa291a5d67cdf
VP_VF_HOGAR,Discapacidad,1,5a90981291a1a2bf7776196e2764d650f13b211b3161992b954680b11489576b
VP_VF_HOGAR,Etnicidad,1,a1dc58412c102b6227fd354f73d887e4992b528477913169d34a94a0206a8b22
VP_VF_HOGAR,Etnicidad,3,87ab10d5a1d9d10fb2b6a4d0cb595c306989cf6074c13a9af8451e73a69514b4
VP_VF_HOGAR,Etnicidad,5,8d563b7430957ad8f93b7c6d1ebd3eef973eed8a9945c5fd6b2964028ac169d6
VP_VF_HOGAR,Etnicidad,6,1132eadf83ad559df8257dbe9d874786c4149169dfb63093582049adfa6dbbf6
VP_VF_HOGAR,Etnicidad,9,95f975d8aeafc50531721f6826b93172f34cde3438619512e143f97501f26f5d
VP_VF_HOGAR,Idioma del hogar,1,d0fcc84421053fe27d9ebd5bb0888c3dff8bd150e7b149553652535b2e2baa07
VP_VF_HOGAR,Idioma del hogar,3,38cb9ee8639bfb6ee71aa7e550c3fefe51c5afc6b9590fc3466f23aa4b9de24a
VP_VF_HOGAR,Idioma del hogar,4,93404601e7285bb24371732b44e88d83cf6e9ad440c566bb9a21e48e767ac728
VP_VF_HOGAR,Nacional,Total,19b1e863a0ae0ba11c05417f2f479528b4f257bac9d35e61cd687713138436cb
VP_VF_HOGAR,Sexo,1,bdcb046287f54bd3927b0cb7582fe79a3b5fad027386b830e77095109f719fb7
VP_VF_HOGAR,Sexo,2,c2d09427f2225f015359c946f2710c9d46007ea3bf8a788c92a37d9c47ee4062
VP_VF_HOGAR,Tipo de hogar,1,e6ab3a8ac8c277c613804a65923b319de8c9a1620032a76dbf298963a3db95d2
VP_VF_HOGAR,Tipo de hogar,2,7d474bf87cbd11625202723b35d2713ce672472bb420015a121f084581186cf6
VP_VF_HOGAR,Tipo de hogar,3,adf8415a667dad09c0213c08905abe42051b0830ef4ebca18899bdd2c940f9ac
VP_VF_HOGAR,Área,1,da02627204bd3f37822630d32d1eab5ec746b1e17b3a56b122510f90f8b8f5a9
VP_VF_HOGAR,Área,2,fa3edbf5d7485dd9529fad9cb9c232d5504dd7a7cf9c821d83b18e6a8347431b
VP_VF_HOGAR,Área × sexo,Rural Hombre,2c4d414c8f7ed3c1ce094710ad2032f85c003a2f0ca803545ec95b8cf432f6e7
VP_VF_HOGAR,Área × sexo,Rural Mujer,6c82854b654a64e93230e5e8d1971b8184deada831a0ce142b51a79e636e6fd5
VP_VF_HOGAR,Área × sexo,Urbano Hombre,3faa36418c412108296f084c2eb62eaaf6c64a717387214b19b4a5efcd2efa27
VP_VF_HOGAR,Área × sexo,Urbano Mujer,5f56a89148bff4471a44fb2ec471e0f7aa16d07c4da887a0e7a690cd74617ed7
VP_VF_VS_E,Departamento,Amazonas,ea2b9f04ab6ed51f7a08e34db61285c0e0c53e62198fe2a78fc64d77af65154d
VP_VF_VS_E,Departamento,Apurímac,ae5eee6e82c53535bfb13d0215b20e2a8969e7979460fff915ac7a875a940642
VP_VF_VS_E,Departamento,Arequipa,ecc43746d9683b48d5d6a1d4eba7447414c66907f9d043eda7e9f0fe7fd06040
VP_VF_VS_E,Departamento,Ayacucho,f262fff7b32cc03434b4d50d0269d92633a7eb639b64c961691fb0d31878044d
VP_VF_VS_E,Departamento,Cajamarca,f73d9261d37a2da8805a1720d0b73a2f2d026490512aa97bcdaca11bef20dee9
VP_VF_VS_E,Departamento,Callao,f9dbcf36a80b9bb0c9db3e1fa1246d55332a74b8e4cc2c3a26fcfd5067410db0
VP_VF_VS_E,Departamento,Cusco,85f833a9e1ea1e68987b580e27445ffd944d72f09d679cc8ef4543118f837f24
VP_VF_VS_E,Departamento,Huancavelica,038b86b5cf780c26a3da14fcaf482febe47202069870346bc8d34f971e118ce7
VP_VF_VS_E,Departamento,Huánuco,3c78f04af337b8beeaeb0a7716ae74ef8cb362026dcdea968d6ace4fbabecaa0
VP_VF_VS_E,Departamento,Ica,aa2fb56485a1c4794b881fba28de11886df6f04cd68a4a88b6c4a3ed6b6cb482
VP_VF_VS_E,Departamento,Junín,7b0d5487025db39681f676a218f56b408d6a46211077631d86bee727bb24b679
VP_VF_VS_E,Departamento,La Libertad,11faf326fdd58d50ecec482b68831b52a86879606b8ff5ed6c07ff222e12e710
VP_VF_VS_E,Departamento,Lambayeque,9d682659594be06df8d365e53e390b1d824a47be1c143a38aed3ab22b003c3df
VP_VF_VS_E,Departamento,Lima Metropolitana,c463d0ed8233733244fa92d041756ac7be214b9f3f3634aa89c77258c8606d02
VP_VF_VS_E,Departamento,Loreto,b1029de2d2ad2cae29c47c21913072b7a2dee4c2a79014c8ac242248d7fd8f53
VP_VF_VS_E,Departamento,Madre de Dios,dabf8850b84f701e50b5e66f41f6e9126975d5a1339ce5129c3baabcf803f4f3
VP_VF_VS_E,Departamento,Moquegua,d4dacf57b020c4ce4333a6f38058e8e05631425e1fbeb71b8d3a373ee1dd0888
VP_VF_VS_E,Departamento,Pasco,762a41e9586dba916f25b572f4333822d537abc042623ae806bb9e2afd6f200c
VP_VF_VS_E,Departamento,Piura,eb73dc48fe0826e7442d46e59e5c1673ae85c33324082aa80caec2146aac6d9f
VP_VF_VS_E,Departamento,Puno,11103ed1ce6adeaefa16f3641f81677dfb21d70ec5935eeff014f4b7da0f3465
VP_VF_VS_E,Departamento,Región Lima,92108f2f8a5ba46add08bf2b6cac493e5f41a4bb90a179a5c94b3940353337fa
VP_VF_VS_E,Departamento,San Martín,8f18eb0a315d45caa929026472b459184d2e99ab639ea0645a2adcb7286ef8c7
VP_VF_VS_E,Departamento,Tacna,c85b7b986df0a30a31310750317b4287d5463fcdc3796b8b6fe1586699d0b219
VP_VF_VS_E,Departamento,Tumbes,cf379bb0918847e45f949ef87f8beea289e3e0ea2bfb8d142c14b2862d9c177c
VP_VF_VS_E,Departamento,Ucayali,6581a13ce69c55f11df2456c909ce5911613230b9c0e237333037fedc0b9a0a1
VP_VF_VS_E,Departamento,Áncash,5e52a4a15886df8263ca9aee7046b2892b0e51db9b13866beb75b718a40a08c4
VP_VF_VS_E,Discapacidad,0,fac0cc2793c2896f9e87139b4a3ba677aa73125d1cf91c9d5bebc021d74062c1
VP_VF_VS_E,Discapacidad,1,41f9dd5e2b4a2aa6effa16f3a21ef59d3a57939e5fcb6c4be09f1f40f6afccb1
VP_VF_VS_E,Etnicidad,1,d264972857a007df570494db9cb266eda2eb5818f049f75b83c4f615e77ba9f3
VP_VF_VS_E,Etnicidad,3,2e13725279369805d968e5c6535c06c7601f28646f9407a203413a42c802f2d4
VP_VF_VS_E,Etnicidad,5,0389a6b58bbdfa4f33e651877d3253c6f282f03c34a82bb121c0d119a442e6bc
VP_VF_VS_E,Etnicidad,6,9d287e5d1d38ba0eebf78cdf2abcb8f58170f60e23c05747b7c5df8a06c922de
VP_VF_VS_E,Etnicidad,9,a448bf746f5b365112997acb6034429e26dfeba7661ce437ca329203d2068e65
VP_VF_VS_E,Idioma del hogar,1,690f5db5ff79813afa5ad5416b8a0f09de7a19550fd40f61c843e17995486906
VP_VF_VS_E,Idioma del hogar,3,1eafea847a1818390168aac3af3c82b4f196693a27dff092d5916ff930128955
VP_VF_VS_E,Idioma del hogar,4,20b9619183981a8a6ceae2794b26e9095c1a8f21162a18986bfeab834caf9ae2
VP_VF_VS_E,Nacional,Total,a7458e121a00d5b1708919104c3f8c313fd37337a3331238cee9937e2910dcbe
VP_VF_VS_E,Sexo,1,6dee4443b433d5ab2968e2125fb31db67ddcbacd40db616fce29e1b97689f891
VP_VF_VS_E,Sexo,2,f6569af4a1ca1f0e462fb85697b5b3feba31407d38b479b5087a7c0985e434e0
VP_VF_VS_E,Tipo de hogar,1,60dc2fb37feedc8a2fb3db819beb7aee438c5c40ab18af6eb74aac40c4898589
VP_VF_VS_E,Tipo de hogar,2,2bd2c86b5a2de4c088ea682bc1a278646af20ecd2d44c03f0d0e1d3a38654053
VP_VF_VS_E,Tipo de hogar,3,60b0522f349e06a45e8ac18e767963275e7fb77e6378ccfbc1b75c84a9a747d6
VP_VF_VS_E,Área,1,53adb92c554605a751a799500c4ea78f79050eca106fc52580ded24eeaf6994d
VP_VF_VS_E,Área,2,1cb48776c28f8c6df20d2a33330897488c2c0a68362c39932295d64b1f288e99
VP_VF_VS_E,Área × sexo,Rural Hombre,ee1a4d886fbd0cb5fba396b17e0771e5e82800c54e01eb676ab0fc5e5046e9b3
VP_VF_VS_E,Área × sexo,Rural Mujer,14cac8f4ef123013e9ce09a1a317a37a14b59c02f66f0023cc30297f99680744
VP_VF_VS_E,Área × sexo,Urbano Hombre,aae93b33484eedf69b2ea40019092a37e09effd8f0d7dcfed7ba6fedb10ec39b
VP_VF_VS_E,Área × sexo,Urbano Mujer,5193eb2b3b0ff94ebffc9f3f88bd0cd1bd00c99ec19cf385bb1ad55490582f75
VP_VF_VS_HOGAR,Departamento,Amazonas,414b0465eeedd74bbcb778804a55a22e4ae7bdc7c17276f818ea91f7edf46d73
VP_VF_VS_HOGAR,Departamento,Apurímac,983aff13d8d4fec60b1f03c8aac02929c24e2296ef9c3020cd52a4b549d4a2ba
VP_VF_VS_HOGAR,Departamento,Arequipa,2af062a7ad23ad5f86d15e970d8b872c84558b5d60f76eeeba4fa299276604ed
VP_VF_VS_HOGAR,Departamento,Ayacucho,96ecb163216f7e7f3bcf87e4e00d0c659cef75339e1c10f78314cb17b55d29a8
VP_VF_VS_HOGAR,Departamento,Cajamarca,7dbf9c61b9ca0f140f71001bd8573feb7d5d4f968d864ea5950dcea74fb73fb0
VP_VF_VS_HOGAR,Departamento,Callao,37da3231170762ec0b286b2372d1460bfd1b3f8b1a5b58e6315aa540506234a1
VP_VF_VS_HOGAR,Departamento,Cusco,04e6fd4bc0c582853953a7a424a41606128e07ef445ae831dfcf2ae56450edc6
VP_VF_VS_HOGAR,Departamento,Huancavelica,7346335065f5b600516099f61154d0063317ed3cea050798bb79019dba96c3b8
VP_VF_VS_HOGAR,Departamento,Huánuco,607ce7b85f30656a358f4021b2f0d103c65786e436925b84e3ba938cc1612423
VP_VF_VS_HOGAR,Departamento,Ica,8721dfd103fd28468a6935d35876d1bb2fb3993b43961287cb8b10b2988c48cc
VP_VF_VS_HOGAR,Departamento,Junín,ff7221a90b33519b82e55d3a735eb24ae63a9b71074c92d1fb0842ddc087a53c
VP_VF_VS_HOGAR,Departamento,La Libertad,41ddb13341584083ee8461296dd7384dfcee19af280c330551df4079c0f7b034
VP_VF_VS_HOGAR,Departamento,Lambayeque,c8bade24fa9ab1f8134efa8f71e5afb0e4cc1e4c53573a1d5427505ff3f595b5
VP_VF_VS_HOGAR,Departamento,Lima Metropolitana,23faf9c25683142bf9e24ff9d5fddc4c12bb4d7f8e005235ef8d288f2c042038
VP_VF_VS_HOGAR,Departamento,Loreto,304593663ac4c338a9e72b794779e626233925c5747e3786cb73b07d709c7b0b
VP_VF_VS_HOGAR,Departamento,Madre de Dios,dff9360ae3246785ccb79a92fc7f570a704af28534c8c101097698b3a2ae8ada
VP_VF_VS_HOGAR,Departamento,Moquegua,af8349eedf7a4a7e1252203396921ac902a94a1e18b23ee7172977c2f6223add
VP_VF_VS_HOGAR,Departamento,Pasco,347ce5beccc157de1272f24369d091a0615d1c2ecce12e2b78f2393ce9adb985
VP_VF_VS_HOGAR,Departamento,Piura,f1e981684a4bb71e22b50b6a3006147fd57772e421682ab28e3dd093b85df9d0
VP_VF_VS_HOGAR,Departamento,Puno,1b144d4226c78026d803455d7483ecd2326b41ebfa10643daf5a0aa44b1c69a9
VP_VF_VS_HOGAR,Departamento,Región Lima,be1295a983f7df87323af1c80b00765fbf1eb15aacb506e05232cb06853f82ff
VP_VF_VS_HOGAR,Departamento,San Martín,8e8616635f801b33d3d8c935e37926a1a566af118157bc70e134bdab83ef582e
VP_VF_VS_HOGAR,Departamento,Tacna,a4f30b4ae9b254b3ee9ed4fe4abb9e3457c78f491bd73f26bdf71437c3da522e
VP_VF_VS_HOGAR,Departamento,Tumbes,444527cf77f49eba57caf3351665821e6e2c7185151c0a1c99bec884cea78ad4
VP_VF_VS_HOGAR,Departamento,Ucayali,013ef69193105619e55a3af8bb2bce2280a032cbd7eb307c2ca4c747badc0072
VP_VF_VS_HOGAR,Departamento,Áncash,ada641722d25f2893f1d3cef80cabc12ac713ea5dca953d3c9c50cf982b1beee
VP_VF_VS_HOGAR,Discapacidad,0,cb1480d5a5315ee0ad0dd54d6e06f7e95263c8827d264099301861d9da5d821f
VP_VF_VS_HOGAR,Discapacidad,1,06482ad5494d9e2679669b8d077d63e224889d02d6e0ee222f7cee437e7c2102
VP_VF_VS_HOGAR,Etnicidad,1,7953267657cdc89fb02c44d521a509155e094891092e907aa852463a50acd9c8
VP_VF_VS_HOGAR,Etnicidad,3,64a945bd27dc928f33356e50c733e7cded36a544212e93297ef2115f9ab509fc
VP_VF_VS_HOGAR,Etnicidad,5,8c808cc91ac2aed7c50e1b492566d3fa5f4874df208f11e145257a27dfe4a1d0
VP_VF_VS_HOGAR,Etnicidad,6,309a5137c5b71ce2050c0cbb6f766969239bed644406ea1b6e094d5e765ecea1
VP_VF_VS_HOGAR,Etnicidad,9,6a8b0303005588c476f8d07094a33dcdd25b7f7be99ecdd29d09378df8c3bec3
VP_VF_VS_HOGAR,Idioma del hogar,1,4f1bd5785a05271dbb64efa4266840aec5d9f8daa257239deefebb4594c4b394
VP_VF_VS_HOGAR,Idioma del hogar,3,a5716dd33075f3c743a6df0147e3d5047e20a10818327814160ee2c236b25f9d
VP_VF_VS_HOGAR,Idioma del hogar,4,00bb1044849c439b5920a9b4741d129ae3ff39552efdfa35789321e28dd66ac7
VP_VF_VS_HOGAR,Nacional,Total,a5ea6f04431deaf3bb83aab54ef60009b347ad823b1861b576ceeaa455c13ea6
VP_VF_VS_HOGAR,Sexo,1,890e3725e3c7b40f6b82cbe1b32f130b1bbc66bc09572eaed0edd59e8357155f
VP_VF_VS_HOGAR,Sexo,2,1a492e559b7c8b39b99ba0f4d646b5f8968f60fb04dadeee42d9570e3cde1d92
VP_VF_VS_HOGAR,Tipo de hogar,1,ebd9a4a9624ea59dd1ddd2db8e88348ce5022c85b96f6df9ede43753175377dc
VP_VF_VS_HOGAR,Tipo de hogar,2,9e61e929481e7b0bf1d79656c155f06e3babd9ae403655d223aebbdbf24caf28
VP_VF_VS_HOGAR,Tipo de hogar,3,8864854f17229994db23f3143c7415960a85c640d25ba1d47be5bc5c759e60ee
VP_VF_VS_HOGAR,Área,1,3c02ca451aaec92f61fc7a779e762a44143c7891e4dd3aa7936972254d8d2383
VP_VF_VS_HOGAR,Área,2,3ca0be14bdebc52f4e505fc28b8f1ccfa891d9ceb418a4b513ea868bd88c9163
VP_VF_VS_HOGAR,Área × sexo,Rural Hombre,1f8dc80525c9c8291a7241b23467e5f3211add5c9493aad3716b9007158ab313
VP_VF_VS_HOGAR,Área × sexo,Rural Mujer,3f85333f8e98f06c0453cc7d3a7c0dc7e150267f311b75c947bfab2d35da50dc
VP_VF_VS_HOGAR,Área × sexo,Urbano Hombre,bc597f15a0e340249bc184894017dd4c7a7f283c6365bc00081bbd7dae3dc80a
VP_VF_VS_HOGAR,Área × sexo,Urbano Mujer,3163ba68e07bc2ba3c868ef97fbe6f16db2efc2a2352dd4048300d0593d7e5c2
